1,0,Main,0
2,1,Tab Home,11954
3,2,Group Clipboard,12597
4,3,Paste Menu,15502
5,3,Paste,22
6,3,Paste Gallery,18046
7,3,Paste Special Dialog,755
8,3,Cut,21
9,3,Copy Split Button,19082
10,3,Copy,19
11,3,Paste Duplicate,571
12,3,Format Painter,108
13,3,Show Clipboard,809
14,2,Group Slides,11579
15,14,Slide New Gallery,11525
16,14,Duplicate Selected Slides,2890
17,14,Slides From Outline,2704
18,14,Slides Reuse Slides,2703
19,14,Slide Layout Gallery,11526
20,14,Slide Reset,6264
21,14,Section Menu,21995
22,14,Section Add,11230
23,14,Section Rename,17846
24,14,Section Merge With Previous,17851
25,14,Section Remove All,17853
26,14,Section Collapse All,17847
27,14,Section Expand All,17848
28,2,Group Font,11543
29,28,Font,1728
30,28,Font Size,1731
31,28,Font Size Increase,403
32,28,Font Size Decrease,404
33,28,Clear Formatting,11739
34,28,Bold,113
35,28,Italic,114
36,28,Underline,115
37,28,Shadow,686
38,28,Strikethrough,290
39,28,Character Spacing Gallery,14015
40,28,Change Case Gallery,13093
41,28,Font Color Picker,11949
42,28,Font Color More Colors Dialog Power Point,4262
43,28,Font Dialog Power Point,16033
44,2,Group Paragraph,11544
45,44,Bullets Gallery,11522
46,44,Bullets And Numbering Bullets Dialog,783
47,44,Numbering Gallery,11523
48,44,Bullets And Numbering Numbering Dialog,6123
49,44,Indent Decrease,3508
50,44,Indent Increase,3507
51,44,Line Spacing Gallery Power Point,11524
52,44,Align Left,120
53,44,Align Center,122
54,44,Align Right,121
55,44,Align Justify,123
56,44,Align Justify Menu,13097
57,44,Align Justify With Mixed Languages,13900
58,44,Align Justify Low,13901
59,44,Paragraph Distributed,2792
60,44,Align Justify Thai,13904
61,44,Text Direction Left To Right,1846
62,44,Text Direction Right To Left,1847
63,44,Table Columns Gallery,11950
64,44,Paragraph More Columns Dialog,15168
65,44,Text Direction Gallery,13235
66,44,Text Direction More Options Dialog,15166
67,44,Text Align Gallery,13994
68,44,Text Align More Options Dialog,15167
69,44,Convert To Smart Art,14226
70,44,Convert To Smart Art More Smart Art Graphics Dialog,14227
71,44,Power Point Paragraph Dialog,16034
72,2,Group Drawing,204
73,72,Gallery All Shapes And Textboxes,16038
74,72,Objects Arrange Menu,16073
75,72,Object Bring To Front,166
76,72,Object Send To Back,167
77,72,Object Bring Forward,170
78,72,Object Send Backward,171
79,72,Objects Group,164
80,72,Objects Ungroup,165
81,72,Objects Regroup,338
82,72,Object Align Menu,11920
83,72,Objects Align Left Smart,12784
84,72,Objects Align Center Horizontal Smart,12788
85,72,Objects Align Right Smart,12785
86,72,Objects Align Top Smart,12786
87,72,Objects Align Middle Vertical Smart,12789
88,72,Objects Align Bottom Smart,12787
89,72,Align Distribute Horizontally,12790
90,72,Align Distribute Vertically,12791
91,72,Objects Align Relative To Container Smart,12783
92,72,Objects Align Selected Smart,12782
93,72,View Gridlines Power Point,7055
94,72,Grid Settings,217
95,72,Object Rotate Gallery,11924
96,72,Object Rotation Options Dialog,15678
97,72,Selection Pane,13244
98,72,Shape Quick Styles Home,16037
99,72,Shape Styles Other Theme Fills Gallery,13779
100,72,Shape Fill Color Picker,11689
101,72,Object Fill More Colors Dialog,1051
102,72,Object Picture Fill,12612
103,72,Gradient Gallery,12116
104,72,Shape Fill More Gradients Dialog,12683
105,72,Shape Fill Texture Gallery,11531
106,72,More Texture Options,15679
107,72,Shape Outline Color Picker,15293
108,72,Object Border Outline Color More Colors Dialog,1052
109,72,Outline Weight Gallery,11866
110,72,Line Styles Dialog,1054
111,72,Outline Dashes Gallery,11865
112,72,Arrow Style Gallery,11864
113,72,Arrows More,1055
114,72,Shape Effects Menu,14861
115,72,Object Effect Preset Gallery,11642
116,72,_3 D Bevel Options Dialog,13233
117,72,Object Effect Shadow Gallery,12118
118,72,Shadow Options Dialog,12684
119,72,Reflection Gallery,14229
120,72,Reflections More Options,17742
121,72,Object Effect Glow Gallery,12115
122,72,Glow Color Picker,14766
123,72,Glow Color More Colors Dialog,14768
124,72,Glows More Options,17744
125,72,Object Effect Soft Edges Gallery,12102
126,72,Soft Edges More Options,17746
127,72,Bevel Shape Gallery,14696
128,72,_3 D Rotation Gallery,11644
129,72,_3 D Rotation Options Dialog,13232
130,72,Object Format Dialog,962
131,2,Group Editing,12580
132,131,Find Dialog,141
133,131,Replace Menu,15310
134,131,Replace Dialog,313
135,131,Fonts Replace Fonts,2711
136,131,Select Menu,11926
137,131,Select All,756
138,131,Objects Select,182
139,131,Selection Pane,13244
140,1,Tab Insert,11536
141,140,Group Insert Tables,12598
142,141,Table Insert Gallery,13821
143,141,Table Insert,8
144,141,Table Draw Table,2059
145,141,Excel Spreadsheet Insert,13905
146,140,Group Images,20396
147,146,Picture Insert From File Power Point,931
148,146,Clip Art Insert,682
149,146,Screenshot Insert Gallery,18673
150,146,Screen Clipping,18674
151,146,Photo Album Insert Menu,15786
152,146,Photo Album Insert,7063
153,146,Photo Album Edit,7064
154,140,Group Insert Illustrations,11548
155,154,Shapes Insert Gallery,11529
156,154,Smart Art Insert,1032
157,154,Chart Insert,17
158,140,Group Insert Links,12599
159,158,Hyperlink Insert,1576
160,158,Action Insert,2892
161,140,Group Insert Text,15291
162,161,Text Box Insert,139
163,161,Text Box Insert Menu,13098
164,161,Text Box Insert Horizontal,13099
165,161,Text Box Insert Vertical,318
166,161,Header Footer Insert,762
167,161,Word Art Insert Gallery,12119
168,161,Date And Time Insert,768
169,161,Number Insert,769
170,161,Ole Objectct Insert,546
171,140,Group Insert Symbols,12600
172,171,Insert Building Blocks Equations Gallery,15301
173,171,Equation Insert New,15365
174,171,Symbol Insert,308
175,140,Group Insert Media Clips,11582
176,175,Movie Insert,11922
177,175,Video Insert,21629
178,175,Movie From File Insert,2706
179,175,Video Insert From Online,16484
180,175,Movie From Clip Organizer Insert,2705
181,175,Sound Insert Menu,11923
182,175,Audio Insert,21630
183,175,Sound Insert From File,2708
184,175,Sound Insert From Clip Organizer,2707
185,175,Sound Record,2881
186,140,Group Insert Barcode,12601
187,186,Barcode Insert,11335
188,186,Label Insert,11331
189,1,Tab Design,11576
190,189,Group Page Setup,11551
191,190,Power Point Page Setup,16035
192,190,Slide Orientation Gallery,13925
193,189,Group Slide Themes,11583
194,193,Slide Themes Gallery,11310
195,193,Theme Search Office Online Power Point,12304
196,193,Theme Browse For Themes Power Point,10022
197,193,Theme Save Current Power Point,13990
198,193,Theme Colors Gallery,12245
199,193,Theme Colors Create New,12680
200,193,Theme Colors Reset,13209
201,193,Theme Fonts Gallery,12863
202,193,Theme Fonts Create New,12681
203,193,Theme Effects Gallery,12864
204,189,Group Background,11585
205,204,Slide Background Styles Gallery,13234
206,204,Slide Background Format Dialog,1706
207,204,Slide Background Reset,15257
208,204,Slide Background Hide Graphics,13092
209,1,Tab Transitions,16684
210,209,Group Preview Transitions,16686
211,210,Transition Preview,16754
212,209,Group Transition To This Slide,11588
213,212,Animation Transition Gallery,11943
214,212,Animation Transition Variant Gallery,16726
215,209,Group Transition Styles,16690
216,215,Animation Transition Sound Gallery,12611
217,215,Transition Sound Loop Until Next Sound,14862
218,215,Transition Duration,16727
219,215,Slide Transition Apply To All,12563
220,215,Advance Slide Label,15156
221,215,Slide Transition On Mouse Click,12564
222,215,Slide Transition Automatically After,13924
223,215,Transition Time Automatically After,13917
224,1,Tab Animations,11577
225,224,Group Preview,11586
226,225,Animation Preview Menu,16756
227,225,Animation Preview,12565
228,225,Animation Auto Preview,16755
229,224,Group Animations,11587
230,229,Animation Gallery,11942
231,229,Animation Custom Entrance Dialog,16581
232,229,Animation Custom Emphasis Dialog,16582
233,229,Animation Custom Exit Dialog,16583
234,229,Animation Custom Path Dialog,16584
235,229,Animation Custom Action Verb Dialog,16585
236,229,Effect Options Menu,16716
237,229,Effect Options Gallery,16717
238,229,Effect Options Colors Gallery,16718
239,229,Animation Change Gallery,16719
240,229,Build Order Change Gallery,16720
241,229,Effect Options Dialog,6274
242,224,Group Animation Custom,16688
243,242,Animation Add Gallery,16714
244,242,Animation Custom Add Entrance Dialog,16586
245,242,Animation Custom Add Emphasis Dialog,16587
246,242,Animation Custom Add Exit Dialog,16588
247,242,Animation Custom Add Path Dialog,16589
248,242,Animation Custom Add Action Verb Dialog,16590
249,242,Animation Custom,730
250,242,Animation Trigger Add Menu,16462
251,242,Animation Trigger Add On Click,16463
252,242,Animation Trigger Add On Media Bookmark,16464
253,242,Animation Painter,17860
254,224,Group Animation Timing,16689
255,254,Animation Start Dropdown,16715
256,254,Animation Duration,16721
257,254,Animation Delay,16722
258,254,Animation Reorder Label,16723
259,254,Animation Move Earlier,16724
260,254,Animation Move Later,16725
261,1,Tab Slide Show,11578
262,261,Group Slide Show Start,11590
263,262,Slide Show From Beginning,12629
264,262,Slide Show From Current,11521
265,262,Broadcast Slide Show,16461
266,262,Slide Show Custom Menu,12801
267,261,Group Slide Show Setup,11591
268,267,Slide Show Set Up Dialog,2744
269,267,Slide Hide,729
270,267,Slide Show Rehearse Timings,734
271,267,Record Slide Show Menu,19147
272,267,Record Narration,2743
273,267,Record Narration From Current Slide,19148
274,267,Slide Show Clear Menu,19149
275,267,Slide Show Clear Current Slide Timing,19150
276,267,Slide Show Clear All Slides Timings,19151
277,267,Slide Show Clear Current Slide Narration,19152
278,267,Slide Show Clear All Slides Narrations,19153
279,267,Slide Show Play Narrations,19146
280,267,Slide Show Use Rehearsed Timings,12803
281,267,Media Controls Show,18971
282,261,Group Monitors,12805
283,282,Slide Show Resolution Gallery,12802
284,282,Slide Show Show Presentation On Gallery,12804
285,282,Slide Show Use Presenter View,11863
286,1,Tab Review,11601
287,286,Group Proofing,11546
288,287,Spelling,2
289,287,Research Pane,7343
290,287,Thesaurus,9056
291,286,Group Language,19382
292,291,Translate Menu,20574
293,291,Translate Selected,22095
294,291,Mini Translator,12843
295,291,Translation Language Options,19243
296,291,Hangul Hanja Conversion Power Point,2978
297,291,Language Commands,22144
298,291,Set Language,790
299,291,Language Preferences,22145
300,286,Group Chinese Translation,15600
301,300,Translate To Simplified Chinese,4025
302,300,Translate To Traditional Chinese,3997
303,300,Chinese Translation Dialog,3958
304,286,Group Comments,11563
305,304,Review Show Or Hide Markup,6547
306,304,Review New Comment,1589
307,304,Review Edit Comment,2056
308,304,Review Delete Comments Menu Power Point,13094
309,304,Review Delete Comment Power Point,6544
310,304,Review Delete All Markup On Slide,6919
311,304,Review Delete All Markup In Presentation,15501
312,304,Review Previous Comment Power Point,6546
313,304,Review Next Comment Power Point,6545
314,286,Group Review Compare,17406
315,314,Review Compare And Merge,17408
316,314,Review Revision Accept Menu,17410
317,314,Review Revision Accept,17411
318,314,Review Slide Revision Accept,17412
319,314,Review Presentation Revision Accept,17413
320,314,Review Revision Reject Menu,17414
321,314,Review Revision Reject,17415
322,314,Review Slide Revision Reject,17416
323,314,Review Presentation Revision Reject,17417
324,314,Review Previous Change,6237
325,314,Review Next Change,6238
